;Id;Context;Pronoun;Position;Candidate Antecedent;Answer
5209;MHP#572;The IETIS shall record, by date and time, the demand, issue, and return of parts that are required in the performance of a maintenance task. The IETIS shall track, against the maintenance task, the return of the removed parts and unused parts, as specified in the maintenance program, and their condition information.;58;58.0;[40, 42];0
5210;MHP#572;The IETIS shall record, by date and time, the demand, issue, and return of parts that are required in the performance of a maintenance task. The IETIS shall track, against the maintenance task, the return of the removed parts and unused parts, as specified in the maintenance program, and their condition information.;58;58.0;[43, 46];0
5211;MHP#572;The IETIS shall record, by date and time, the demand, issue, and return of parts that are required in the performance of a maintenance task. The IETIS shall track, against the maintenance task, the return of the removed parts and unused parts, as specified in the maintenance program, and their condition information.;58;58.0;[43, 49];0
5212;MHP#572;The IETIS shall record, by date and time, the demand, issue, and return of parts that are required in the performance of a maintenance task. The IETIS shall track, against the maintenance task, the return of the removed parts and unused parts, as specified in the maintenance program, and their condition information.;58;58.0;[47, 49];0
5213;MHP#572;The IETIS shall record, by date and time, the demand, issue, and return of parts that are required in the performance of a maintenance task. The IETIS shall track, against the maintenance task, the return of the removed parts and unused parts, as specified in the maintenance program, and their condition information.;58;58.0;[53, 56];0
5214;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[24, 26];0
5215;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[4, 6];0
5216;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[7, 13];0
5217;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[17, 18];0
5218;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[17, 20];0
5219;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[19, 20];0
5220;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[21, 23];0
5221;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[24, 26];0
5222;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[28, 29];0
5223;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[28, 32];0
5224;MHP#573;The IETIS shall alert a technician to a serialized component unique number discrepancy that is identified at installation or removal of the component. The IETIS shall list parts and related quantities and their availability, as required for the performance of a maintenance task at 12 Wing.;33;33.0;[30, 32];0
5225;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[1, 4];2
5226;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[14, 18];2
5227;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[20, 25];2
5228;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[28, 29];2
5229;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[30, 32];2
5230;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[33, 35];2
5231;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[37, 38];2
5232;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[40, 43];2
5233;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[40, 45];1
5234;MHP#574;Supporting equipment operating instructions, that are directly related, and specific, to an MHWS maintenance task will meet the Technical Data Standards Features and other supporting Features of the IETIS. The IETIS will display information describing how the MHWS components and systems are controlled and how they operate, including any special procedures and limitations that apply.;49;49.0;[44, 45];2
5235;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[24, 26];2
5236;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[9, 12];2
5237;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[13, 15];2
5238;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[13, 18];2
5239;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[16, 18];2
5240;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[20, 23];2
5241;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[24, 26];2
5242;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[28, 31];2
5243;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[34, 40];2
5244;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[41, 43];2
5245;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[45, 46];2
5246;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[47, 49];2
5247;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[51, 57];2
5248;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[58, 61];2
5249;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[58, 63];1
5250;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[62, 63];2
5251;MHP#575;The IETIS shall display Contractor-provided and administered Aircraft Operating Instructions, Aircraft Procedural and Emergency Checklists, and Standard Manoeuvring Manual. The IETIS shall display the essential information required to describe the safe and correct operative procedures for the equipment, in support of maintenance tasks, under normal, unusual and emergency operation, the operating limitations and restrictions stated in the sequence of their application, and the consequences of exceeding the limitations or restrictions.;68;68.0;[65, 67];2
5252;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[21, 23];0
5253;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[4, 5];0
5254;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[4, 7];0
5255;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[6, 7];0
5256;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[10, 12];0
5257;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[13, 16];0
5258;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[17, 20];0
5259;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[21, 25];0
5260;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[31, 32];0
5261;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[37, 39];0
5262;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[40, 46];0
5263;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[48, 49];0
5264;MHP#576;The IETIS will display information and data necessary to maintain the MHWS in an airworthy condition while in-service. The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program.;58;58.0;[50, 55];0
5265;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[0, 4];0
5266;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[10, 11];0
5267;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[16, 18];0
5268;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[19, 25];0
5269;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[27, 28];0
5270;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[29, 34];0
5271;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[37, 39];0
5272;MHP#577;The IETIS maintenance instructions will provide step-by-step procedures that are required for the performance of DND-assigned MHWS maintenance tasks, including access to the necessary equipment operating instructions directly related to their support, as described in the maintenance program. It will also include maintenance instructions for STE maintenance tasks assigned to DND.;47;47.0;[43, 46];0
5273;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[32, 34];0
5274;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[6, 10];0
5275;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[14, 15];0
5276;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[20, 22];0
5277;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[23, 25];0
5278;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[26, 29];0
5279;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[30, 31];0
5280;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[32, 34];0
5281;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[36, 37];0
5282;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[38, 42];0
5283;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[44, 47];0
5284;MHP#578;The IETIS shall demonstrate, through structured multimedia content presentation, the workings of systems and component(s), including the showing of external views of the general features of components. The IETIS will provide access to a structured troubleshooting tool to complement the Diagnostic Features in instances when it cannot point to the exact fault remedial action to be taken.;50;50.0;[48, 49];0
5285;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[20, 22];0
5286;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[25, 28];0
5287;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[8, 10];0
5288;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[11, 14];0
5289;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[15, 19];0
5290;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[20, 22];0
5291;MHP#580;The IETIS shall display the approved nomenclature for a component at the first occurrence in a displayed text block. The IETIS shall consistently use the approved nomenclature or its associated standard shortened identifier.;29;29.0;[25, 28];0
5292;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[21, 23];0
5293;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[13, 14];0
5294;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[9, 11];0
5295;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[12, 14];0
5296;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[17, 20];0
5297;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[21, 23];0
5298;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[25, 26];0
5299;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[25, 28];0
5300;MHP#581;The IETIS shall display data that are associated with equipment readings as the data are displayed on the respective equipment. The IETIS shall display controls and indicators by their functional name.;29;29.0;[27, 28];0
5301;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[12, 14];0
5302;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[4, 5];0
5303;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[4, 7];0
5304;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[6, 7];0
5305;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[8, 11];0
5306;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[12, 14];0
5307;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[17, 20];0
5308;MHP#582;The IETIS shall display controls and indicators by their functional name. The IETIS shall only display component reference designators when the reference designator itself appears on the equipment or two or more controls/indicators have identical nomenclature.;24;24.0;[21, 24];0
5309;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[31, 33];0
5310;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[4, 5];0
5311;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[7, 10];0
5312;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[17, 19];0
5313;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[23, 24];0
5314;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[25, 29];0
5315;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[31, 33];0
5316;MHP#583;The IETIS shall include comments explaining that the panel names are typical and may vary slightly from one unit to another, when variations in panel or chassis nomenclature exist. The IETIS shall display switch positions and panel markings exactly as marked on the equipment, except when they cannot be reproduced by the IETIS, in which case they can be spelled out in the text.;61;61.0;[35, 37];0
